loyalty_number,segment_id,segment_name,recency,frequency,monetary,R_score,F_score,M_score,RFM_score
839362,4,Seasonal Travelers,0.0,43,78044.0,5,3,1,9
839412,3,Dormant Members,0.0,23,32766.0,5,2,2,9
839422,1,Frequent Redeemers,0.0,35,60004.0,5,4,3,12
839461,2,High Value Loyalists,2.0,11,14207.0,4,5,5,14
839494,3,Dormant Members,1.0,26,46287.0,5,2,4,11
839527,3,Dormant Members,2.0,30,44165.0,4,4,4,12
839579,3,Dormant Members,1.0,15,26095.0,5,2,2,9
839659,1,Frequent Redeemers,0.0,33,61151.0,5,4,3,12
839694,1,Frequent Redeemers,1.0,31,46266.0,5,4,4,13
839748,4,Seasonal Travelers,0.0,54,79730.0,5,1,1,7
839967,1,Frequent Redeemers,1.0,34,53560.0,5,4,4,13
840008,1,Frequent Redeemers,2.0,32,51993.0,4,4,4,12
840021,1,Frequent Redeemers,0.0,36,60848.0,5,4,3,12
840038,1,Frequent Redeemers,0.0,29,47421.0,5,2,4,11
840059,1,Frequent Redeemers,4.0,35,53444.0,4,4,4,12
840071,1,Frequent Redeemers,0.0,37,51058.0,5,3,4,12
840088,4,Seasonal Travelers,0.0,47,67598.0,5,1,1,7
840120,1,Frequent Redeemers,0.0,36,55980.0,5,4,3,12
840135,3,Dormant Members,0.0,18,33157.0,5,2,2,9
840184,1,Frequent Redeemers,0.0,38,60507.0,5,3,3,11
840262,3,Dormant Members,2.0,29,33440.0,4,2,2,8
840267,3,Dormant Members,0.0,24,33125.0,5,2,2,9
840326,1,Frequent Redeemers,0.0,37,49063.0,5,3,4,12
840376,1,Frequent Redeemers,0.0,37,62331.0,5,3,3,11
840481,4,Seasonal Travelers,1.0,47,81626.0,5,1,1,7
840515,1,Frequent Redeemers,0.0,30,50969.0,5,4,4,13
840659,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
840667,1,Frequent Redeemers,1.0,40,64359.0,5,3,3,11
840741,3,Dormant Members,7.0,25,38134.0,4,2,2,8
840866,1,Frequent Redeemers,0.0,43,58941.0,5,3,3,11
840882,1,Frequent Redeemers,0.0,34,51847.0,5,4,4,13
840984,4,Seasonal Travelers,0.0,56,79611.0,5,1,1,7
841204,1,Frequent Redeemers,0.0,30,41214.0,5,4,2,11
841219,1,Frequent Redeemers,1.0,32,45980.0,5,4,4,13
841249,4,Seasonal Travelers,0.0,52,86146.0,5,1,1,7
841296,0,At Risk Premium,23.0,2,1072.0,4,5,5,14
841324,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
841369,1,Frequent Redeemers,2.0,37,55400.0,4,3,3,10
841373,1,Frequent Redeemers,2.0,37,58385.0,4,3,3,10
841437,4,Seasonal Travelers,0.0,49,77590.0,5,1,1,7
841456,1,Frequent Redeemers,2.0,37,58068.0,4,3,3,10
841631,1,Frequent Redeemers,1.0,30,43903.0,5,4,4,13
841636,4,Seasonal Travelers,3.0,40,67697.0,4,3,1,8
841674,3,Dormant Members,4.0,26,40953.0,4,2,2,8
841677,1,Frequent Redeemers,0.0,27,47277.0,5,2,4,11
841770,2,High Value Loyalists,0.0,5,9558.0,5,5,5,15
841916,1,Frequent Redeemers,2.0,38,48565.0,4,3,4,11
841948,3,Dormant Members,1.0,24,37915.0,5,2,2,9
841957,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842047,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842049,1,Frequent Redeemers,1.0,36,47433.0,5,4,4,13
842054,4,Seasonal Travelers,0.0,39,67765.0,5,3,1,9
842064,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842066,1,Frequent Redeemers,1.0,42,56678.0,5,3,3,11
842190,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842210,3,Dormant Members,5.0,19,31167.0,4,2,2,8
842236,1,Frequent Redeemers,0.0,39,54434.0,5,3,3,11
842279,1,Frequent Redeemers,0.0,34,54604.0,5,4,3,12
842379,1,Frequent Redeemers,1.0,35,55755.0,5,4,3,12
842390,3,Dormant Members,1.0,28,43486.0,5,2,4,11
842405,3,Dormant Members,0.0,29,36613.0,5,2,2,9
842523,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842527,1,Frequent Redeemers,0.0,36,54292.0,5,4,3,12
842582,3,Dormant Members,0.0,27,43374.0,5,2,4,11
842641,1,Frequent Redeemers,0.0,36,52970.0,5,4,4,13
842770,1,Frequent Redeemers,0.0,35,53328.0,5,4,4,13
842793,1,Frequent Redeemers,0.0,30,49657.0,5,4,4,13
842835,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
842848,2,High Value Loyalists,0.0,1,2021.0,5,5,5,15
842855,1,Frequent Redeemers,0.0,40,58289.0,5,3,3,11
842959,4,Seasonal Travelers,0.0,44,69308.0,5,1,1,7
842980,3,Dormant Members,0.0,15,26614.0,5,2,2,9
842982,4,Seasonal Travelers,0.0,42,75711.0,5,3,1,9
843037,4,Seasonal Travelers,0.0,45,59423.0,5,1,3,9
843101,3,Dormant Members,4.0,31,36695.0,4,4,2,10
843158,4,Seasonal Travelers,0.0,44,67999.5,5,1,1,7
843212,1,Frequent Redeemers,0.0,39,58977.0,5,3,3,11
843233,4,Seasonal Travelers,0.0,59,85968.0,5,1,1,7
843378,4,Seasonal Travelers,0.0,40,68220.0,5,3,1,9
843642,1,Frequent Redeemers,0.0,35,51345.0,5,4,4,13
843665,1,Frequent Redeemers,0.0,37,45628.0,5,3,4,12
843672,2,High Value Loyalists,1.0,8,17353.0,5,5,5,15
843737,3,Dormant Members,1.0,14,23779.0,5,2,2,9
843816,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
843836,1,Frequent Redeemers,3.0,29,53848.0,4,2,4,10
843919,3,Dormant Members,6.0,13,22012.0,4,5,2,11
843972,1,Frequent Redeemers,2.0,43,57003.0,4,3,3,10
844046,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
844125,4,Seasonal Travelers,0.0,43,71320.0,5,3,1,9
844145,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
844152,1,Frequent Redeemers,2.0,36,56288.0,4,4,3,11
844193,4,Seasonal Travelers,0.0,51,71306.0,5,1,1,7
844222,0,At Risk Premium,14.0,9,9862.0,4,5,5,14
844348,1,Frequent Redeemers,1.0,37,54197.0,5,3,3,11
844477,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
844479,1,Frequent Redeemers,0.0,33,50890.0,5,4,4,13
844540,4,Seasonal Travelers,0.0,44,64882.0,5,1,1,7
844556,3,Dormant Members,0.0,21,28715.0,5,2,2,9
844582,1,Frequent Redeemers,0.0,39,46482.0,5,3,4,12
844641,4,Seasonal Travelers,0.0,49,67834.0,5,1,1,7
844677,1,Frequent Redeemers,0.0,28,44543.0,5,2,4,11
844749,1,Frequent Redeemers,1.0,44,52454.0,5,1,4,10
844834,1,Frequent Redeemers,0.0,28,48387.0,5,2,4,11
844949,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
844959,1,Frequent Redeemers,0.0,30,54242.0,5,4,3,12
845041,1,Frequent Redeemers,0.0,38,58392.0,5,3,3,11
845061,4,Seasonal Travelers,0.0,48,82226.0,5,1,1,7
845176,4,Seasonal Travelers,0.0,49,86170.0,5,1,1,7
845180,3,Dormant Members,0.0,20,27425.0,5,2,2,9
845227,1,Frequent Redeemers,2.0,41,62918.0,4,3,3,10
845273,4,Seasonal Travelers,0.0,40,67096.0,5,3,1,9
845275,4,Seasonal Travelers,1.0,49,71938.0,5,1,1,7
845319,1,Frequent Redeemers,0.0,35,46027.0,5,4,4,13
845435,1,Frequent Redeemers,1.0,33,45089.0,5,4,4,13
845488,3,Dormant Members,0.0,19,26020.0,5,2,2,9
845580,4,Seasonal Travelers,0.0,47,59402.0,5,1,3,9
845613,2,High Value Loyalists,0.0,3,4701.0,5,5,5,15
845684,1,Frequent Redeemers,0.0,34,49695.0,5,4,4,13
845699,4,Seasonal Travelers,0.0,44,61273.0,5,1,3,9
845782,3,Dormant Members,0.0,26,40064.0,5,2,2,9
845807,3,Dormant Members,5.0,30,49496.0,4,4,4,12
845819,4,Seasonal Travelers,1.0,41,68455.0,5,3,1,9
845820,0,At Risk Premium,20.0,8,12620.0,4,5,5,14
845864,1,Frequent Redeemers,0.0,41,54793.0,5,3,3,11
845945,4,Seasonal Travelers,0.0,58,95472.0,5,1,1,7
845947,3,Dormant Members,4.0,20,24741.0,4,2,2,8
845994,3,Dormant Members,0.0,23,25524.0,5,2,2,9
846033,2,High Value Loyalists,2.0,3,6531.0,4,5,5,14
846046,1,Frequent Redeemers,0.0,34,55340.0,5,4,3,12
846055,4,Seasonal Travelers,0.0,59,90882.0,5,1,1,7
846119,3,Dormant Members,0.0,25,37598.0,5,2,2,9
846125,4,Seasonal Travelers,0.0,50,60270.0,5,1,3,9
846194,4,Seasonal Travelers,0.0,49,65087.0,5,1,1,7
846215,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
846243,4,Seasonal Travelers,0.0,53,76502.0,5,1,1,7
846277,1,Frequent Redeemers,0.0,28,50046.0,5,2,4,11
846291,4,Seasonal Travelers,0.0,44,71233.0,5,1,1,7
846313,1,Frequent Redeemers,1.0,37,52637.0,5,3,4,12
846374,4,Seasonal Travelers,1.0,44,60678.0,5,1,3,9
846458,1,Frequent Redeemers,0.0,30,50917.0,5,4,4,13
846515,3,Dormant Members,2.0,17,31418.0,4,2,2,8
846717,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
846718,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
846732,4,Seasonal Travelers,0.0,52,83548.0,5,1,1,7
846796,1,Frequent Redeemers,3.0,44,58311.0,4,1,3,8
846864,1,Frequent Redeemers,0.0,35,44787.0,5,4,4,13
846950,3,Dormant Members,4.0,21,27347.0,4,2,2,8
846953,4,Seasonal Travelers,0.0,45,80564.0,5,1,1,7
847136,4,Seasonal Travelers,0.0,48,72155.0,5,1,1,7
847183,1,Frequent Redeemers,0.0,32,41455.0,5,4,2,11
847283,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
847312,3,Dormant Members,1.0,9,27018.0,5,5,2,12
847357,1,Frequent Redeemers,0.0,42,59885.0,5,3,3,11
847359,4,Seasonal Travelers,0.0,44,70559.0,5,1,1,7
847502,0,At Risk Premium,11.0,14,24477.0,4,2,2,8
847559,4,Seasonal Travelers,0.0,56,92532.0,5,1,1,7
847579,1,Frequent Redeemers,2.0,43,55829.0,4,3,3,10
847601,1,Frequent Redeemers,0.0,39,63622.5,5,3,3,11
847609,1,Frequent Redeemers,0.0,41,61871.0,5,3,3,11
847704,1,Frequent Redeemers,1.0,39,61548.0,5,3,3,11
847724,1,Frequent Redeemers,1.0,36,53572.0,5,4,4,13
847771,3,Dormant Members,1.0,27,39376.0,5,2,2,9
847772,1,Frequent Redeemers,0.0,35,56262.0,5,4,3,12
847938,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
848003,4,Seasonal Travelers,1.0,49,86351.0,5,1,1,7
848159,4,Seasonal Travelers,2.0,57,81218.0,4,1,1,6
848185,1,Frequent Redeemers,0.0,34,55792.0,5,4,3,12
848248,4,Seasonal Travelers,1.0,48,63074.0,5,1,3,9
848250,1,Frequent Redeemers,0.0,42,60817.0,5,3,3,11
848498,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
848562,4,Seasonal Travelers,0.0,55,86547.0,5,1,1,7
848574,0,At Risk Premium,19.0,6,8728.0,4,5,5,14
848615,3,Dormant Members,2.0,19,28649.0,4,2,2,8
848632,4,Seasonal Travelers,0.0,51,77837.0,5,1,1,7
848694,0,At Risk Premium,11.0,19,30331.0,4,2,2,8
848736,3,Dormant Members,0.0,27,43115.0,5,2,4,11
848804,1,Frequent Redeemers,2.0,35,51134.0,4,4,4,12
848973,1,Frequent Redeemers,0.0,34,44746.0,5,4,4,13
848998,1,Frequent Redeemers,4.0,36,58506.0,4,4,3,11
849105,1,Frequent Redeemers,2.0,26,53740.5,4,2,4,10
849178,1,Frequent Redeemers,0.0,42,47800.0,5,3,4,12
849298,4,Seasonal Travelers,0.0,46,72751.0,5,1,1,7
849330,4,Seasonal Travelers,0.0,41,71245.0,5,3,1,9
849415,1,Frequent Redeemers,3.0,40,47167.0,4,3,4,11
849425,1,Frequent Redeemers,1.0,41,48642.0,5,3,4,12
849510,3,Dormant Members,2.0,28,41037.0,4,2,2,8
849549,1,Frequent Redeemers,0.0,38,62113.0,5,3,3,11
849569,2,High Value Loyalists,0.0,6,7175.0,5,5,5,15
849587,1,Frequent Redeemers,1.0,37,54418.0,5,3,3,11
849589,4,Seasonal Travelers,0.0,40,67449.0,5,3,1,9
849616,2,High Value Loyalists,0.0,14,16036.0,5,2,5,12
849673,1,Frequent Redeemers,0.0,29,45622.0,5,2,4,11
849705,4,Seasonal Travelers,0.0,43,64970.0,5,3,1,9
849813,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
849884,3,Dormant Members,1.0,30,38272.0,5,4,2,11
850034,4,Seasonal Travelers,0.0,43,72208.0,5,3,1,9
850092,3,Dormant Members,3.0,28,34929.0,4,2,2,8
850123,3,Dormant Members,0.0,15,18821.0,5,2,5,12
850170,4,Seasonal Travelers,7.0,40,69421.0,4,3,1,8
850245,3,Dormant Members,0.0,27,43605.0,5,2,4,11
850359,1,Frequent Redeemers,0.0,38,65728.0,5,3,1,9
850414,1,Frequent Redeemers,0.0,33,48231.0,5,4,4,13
850418,4,Seasonal Travelers,0.0,44,72822.0,5,1,1,7
850694,4,Seasonal Travelers,0.0,41,70057.0,5,3,1,9
850721,1,Frequent Redeemers,0.0,32,44314.0,5,4,4,13
850821,3,Dormant Members,1.0,19,36424.0,5,2,2,9
850828,1,Frequent Redeemers,0.0,37,50763.0,5,3,4,12
850953,3,Dormant Members,0.0,32,37355.0,5,4,2,11
851021,0,At Risk Premium,18.0,15,13362.0,4,2,5,11
851130,1,Frequent Redeemers,0.0,44,55656.0,5,1,3,9
851231,4,Seasonal Travelers,0.0,44,62204.0,5,1,3,9
851255,4,Seasonal Travelers,0.0,53,78938.0,5,1,1,7
851370,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
851390,4,Seasonal Travelers,0.0,47,79200.0,5,1,1,7
851421,1,Frequent Redeemers,0.0,37,56246.0,5,3,3,11
851499,1,Frequent Redeemers,4.0,34,53361.0,4,4,4,12
851549,3,Dormant Members,0.0,28,41857.0,5,2,2,9
851562,4,Seasonal Travelers,1.0,41,67504.0,5,3,1,9
851563,1,Frequent Redeemers,0.0,31,49325.0,5,4,4,13
851830,1,Frequent Redeemers,0.0,32,51712.0,5,4,4,13
851836,1,Frequent Redeemers,0.0,41,61730.0,5,3,3,11
851845,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
851871,1,Frequent Redeemers,0.0,33,55731.0,5,4,3,12
851901,4,Seasonal Travelers,0.0,54,89467.0,5,1,1,7
851931,1,Frequent Redeemers,0.0,40,61060.0,5,3,3,11
851979,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
851981,1,Frequent Redeemers,0.0,35,50135.0,5,4,4,13
851982,1,Frequent Redeemers,1.0,33,56088.0,5,4,3,12
851986,1,Frequent Redeemers,1.0,33,45923.0,5,4,4,13
852006,4,Seasonal Travelers,0.0,52,86727.0,5,1,1,7
852012,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
852094,4,Seasonal Travelers,0.0,48,73587.0,5,1,1,7
852253,3,Dormant Members,0.0,24,38905.0,5,2,2,9
852310,4,Seasonal Travelers,0.0,48,79675.0,5,1,1,7
852323,1,Frequent Redeemers,0.0,34,57930.0,5,4,3,12
852392,3,Dormant Members,4.0,27,48968.0,4,2,4,10
852394,4,Seasonal Travelers,2.0,64,87121.0,4,1,1,6
852520,4,Seasonal Travelers,0.0,38,69817.0,5,3,1,9
852571,1,Frequent Redeemers,0.0,40,61632.0,5,3,3,11
852572,2,High Value Loyalists,0.0,3,6912.0,5,5,5,15
852573,1,Frequent Redeemers,0.0,29,56615.0,5,2,3,10
852597,1,Frequent Redeemers,2.0,39,59275.0,4,3,3,10
852629,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
852786,2,High Value Loyalists,1.0,6,9424.0,5,5,5,15
852855,1,Frequent Redeemers,4.0,34,52304.0,4,4,4,12
852863,1,Frequent Redeemers,0.0,42,60472.0,5,3,3,11
852995,1,Frequent Redeemers,1.0,34,46307.0,5,4,4,13
853003,2,High Value Loyalists,0.0,4,6628.0,5,5,5,15
853037,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
853039,1,Frequent Redeemers,0.0,35,49941.0,5,4,4,13
853232,0,At Risk Premium,19.0,10,19809.0,4,5,5,14
853266,0,At Risk Premium,18.0,14,31676.0,4,2,2,8
853272,4,Seasonal Travelers,0.0,48,72679.0,5,1,1,7
853417,1,Frequent Redeemers,0.0,42,49814.0,5,3,4,12
853421,3,Dormant Members,1.0,28,41963.0,5,2,2,9
853438,1,Frequent Redeemers,0.0,27,46918.0,5,2,4,11
853540,3,Dormant Members,0.0,30,40780.0,5,4,2,11
853565,0,At Risk Premium,13.0,21,37625.0,4,2,2,8
853603,1,Frequent Redeemers,0.0,39,40638.0,5,3,2,10
853608,4,Seasonal Travelers,0.0,46,61755.0,5,1,3,9
853621,2,High Value Loyalists,0.0,10,19133.0,5,5,5,15
853641,4,Seasonal Travelers,0.0,43,67831.0,5,3,1,9
853704,1,Frequent Redeemers,0.0,37,60276.0,5,3,3,11
853826,4,Seasonal Travelers,0.0,41,70363.0,5,3,1,9
853871,1,Frequent Redeemers,0.0,33,46932.0,5,4,4,13
853894,1,Frequent Redeemers,0.0,37,50638.0,5,3,4,12
853957,1,Frequent Redeemers,1.0,36,64972.0,5,4,1,10
854077,3,Dormant Members,1.0,30,36889.0,5,4,2,11
854243,1,Frequent Redeemers,2.0,42,58722.0,4,3,3,10
854249,1,Frequent Redeemers,1.0,42,61147.0,5,3,3,11
854610,4,Seasonal Travelers,1.0,45,65261.0,5,1,1,7
854704,1,Frequent Redeemers,1.0,27,48461.0,5,2,4,11
854709,4,Seasonal Travelers,0.0,50,78929.0,5,1,1,7
854742,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
854812,4,Seasonal Travelers,0.0,56,84285.0,5,1,1,7
854831,3,Dormant Members,3.0,22,35902.0,4,2,2,8
854835,0,At Risk Premium,22.0,1,1693.0,4,5,5,14
854855,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
854884,3,Dormant Members,3.0,19,33573.0,4,2,2,8
854902,4,Seasonal Travelers,2.0,44,72758.0,4,1,1,6
854969,1,Frequent Redeemers,0.0,35,54079.5,5,4,3,12
854998,1,Frequent Redeemers,0.0,41,53478.0,5,3,4,12
855007,3,Dormant Members,5.0,21,27826.0,4,2,2,8
855026,4,Seasonal Travelers,0.0,48,71632.0,5,1,1,7
855050,3,Dormant Members,0.0,12,22987.0,5,5,2,12
855153,0,At Risk Premium,22.0,3,5546.0,4,5,5,14
855190,1,Frequent Redeemers,2.0,34,54222.0,4,4,3,11
855198,4,Seasonal Travelers,0.0,53,90151.0,5,1,1,7
855261,4,Seasonal Travelers,2.0,44,67272.0,4,1,1,6
855351,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
855372,1,Frequent Redeemers,0.0,38,61492.0,5,3,3,11
855381,0,At Risk Premium,12.0,19,25200.0,4,2,2,8
855383,1,Frequent Redeemers,0.0,36,50719.0,5,4,4,13
855384,1,Frequent Redeemers,0.0,36,52228.0,5,4,4,13
855394,3,Dormant Members,0.0,22,31240.0,5,2,2,9
855400,1,Frequent Redeemers,1.0,40,61058.0,5,3,3,11
855451,3,Dormant Members,5.0,16,21891.0,4,2,2,8
855506,4,Seasonal Travelers,1.0,40,65310.0,5,3,1,9
855510,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
855530,1,Frequent Redeemers,0.0,31,52906.0,5,4,4,13
855559,1,Frequent Redeemers,0.0,39,59544.0,5,3,3,11
855602,3,Dormant Members,0.0,22,42576.0,5,2,2,9
855635,4,Seasonal Travelers,0.0,51,88550.0,5,1,1,7
855721,1,Frequent Redeemers,2.0,31,44591.0,4,4,4,12
855883,1,Frequent Redeemers,0.0,33,44890.0,5,4,4,13
855922,4,Seasonal Travelers,1.0,48,76045.0,5,1,1,7
855981,2,High Value Loyalists,0.0,4,9716.0,5,5,5,15
855998,3,Dormant Members,2.0,15,28519.0,4,2,2,8
856074,4,Seasonal Travelers,1.0,54,85110.0,5,1,1,7
856229,4,Seasonal Travelers,0.0,40,67695.0,5,3,1,9
856348,4,Seasonal Travelers,0.0,65,89902.0,5,1,1,7
856364,1,Frequent Redeemers,5.0,35,57564.0,4,4,3,11
856406,3,Dormant Members,0.0,23,33960.0,5,2,2,9
856483,3,Dormant Members,0.0,20,32756.0,5,2,2,9
856496,3,Dormant Members,2.0,15,28982.0,4,2,2,8
856502,1,Frequent Redeemers,0.0,36,50176.0,5,4,4,13
856609,1,Frequent Redeemers,2.0,37,58272.0,4,3,3,10
856654,4,Seasonal Travelers,0.0,41,66740.0,5,3,1,9
856667,1,Frequent Redeemers,1.0,34,52460.0,5,4,4,13
856705,3,Dormant Members,2.0,27,44462.0,4,2,4,10
856782,1,Frequent Redeemers,0.0,31,57856.0,5,4,3,12
856818,3,Dormant Members,0.0,17,20145.0,5,2,2,9
856830,4,Seasonal Travelers,2.0,51,73597.0,4,1,1,6
856942,1,Frequent Redeemers,1.0,35,42598.0,5,4,2,11
857159,1,Frequent Redeemers,0.0,33,59632.0,5,4,3,12
857161,1,Frequent Redeemers,6.0,37,47744.0,4,3,4,11
857219,0,At Risk Premium,22.0,6,8518.0,4,5,5,14
857235,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
857247,1,Frequent Redeemers,0.0,33,43709.0,5,4,4,13
857292,1,Frequent Redeemers,2.0,34,60506.0,4,4,3,11
857353,1,Frequent Redeemers,0.0,36,54036.0,5,4,3,12
857481,1,Frequent Redeemers,1.0,40,54029.0,5,3,3,11
857497,4,Seasonal Travelers,0.0,43,74294.0,5,3,1,9
857516,1,Frequent Redeemers,0.0,34,54556.0,5,4,3,12
857538,1,Frequent Redeemers,0.0,37,44524.0,5,3,4,12
857619,1,Frequent Redeemers,1.0,34,50429.0,5,4,4,13
857629,4,Seasonal Travelers,0.0,48,74120.0,5,1,1,7
857682,1,Frequent Redeemers,0.0,37,56792.0,5,3,3,11
857708,1,Frequent Redeemers,2.0,45,54995.0,4,1,3,8
857771,0,At Risk Premium,20.0,4,6830.0,4,5,5,14
857814,3,Dormant Members,1.0,27,42902.0,5,2,2,9
857845,4,Seasonal Travelers,0.0,43,70011.0,5,3,1,9
857878,1,Frequent Redeemers,0.0,26,49375.5,5,2,4,11
857912,3,Dormant Members,3.0,25,42709.5,4,2,2,8
857914,1,Frequent Redeemers,2.0,41,47880.0,4,3,4,11
857942,1,Frequent Redeemers,2.0,36,50478.0,4,4,4,12
857946,1,Frequent Redeemers,0.0,34,42957.0,5,4,2,11
857949,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
857971,1,Frequent Redeemers,0.0,35,61109.0,5,4,3,12
858013,3,Dormant Members,0.0,21,30578.0,5,2,2,9
858106,4,Seasonal Travelers,1.0,41,63853.0,5,3,3,11
858125,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
858196,1,Frequent Redeemers,2.0,39,64408.0,4,3,3,10
858222,2,High Value Loyalists,0.0,2,3066.0,5,5,5,15
858228,2,High Value Loyalists,0.0,9,14163.0,5,5,5,15
858266,1,Frequent Redeemers,1.0,40,49176.0,5,3,4,12
858294,1,Frequent Redeemers,1.0,35,48470.0,5,4,4,13
858341,1,Frequent Redeemers,0.0,33,51551.0,5,4,4,13
858352,1,Frequent Redeemers,1.0,35,53397.0,5,4,4,13
858417,4,Seasonal Travelers,0.0,47,62268.0,5,1,3,9
858427,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
858445,1,Frequent Redeemers,1.0,42,53471.0,5,3,4,12
858453,4,Seasonal Travelers,2.0,40,70126.0,4,3,1,8
858557,4,Seasonal Travelers,1.0,51,72774.0,5,1,1,7
858563,1,Frequent Redeemers,2.0,33,54393.0,4,4,3,11
858626,4,Seasonal Travelers,1.0,45,78616.0,5,1,1,7
858667,1,Frequent Redeemers,1.0,31,50553.0,5,4,4,13
858669,1,Frequent Redeemers,1.0,42,50174.0,5,3,4,12
858674,4,Seasonal Travelers,0.0,49,78167.0,5,1,1,7
858802,1,Frequent Redeemers,0.0,41,48372.0,5,3,4,12
858814,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
858817,3,Dormant Members,0.0,22,30980.0,5,2,2,9
858957,3,Dormant Members,3.0,28,36359.0,4,2,2,8
858961,1,Frequent Redeemers,0.0,32,39649.0,5,4,2,11
859144,0,At Risk Premium,20.0,10,17273.0,4,5,5,14
859176,3,Dormant Members,2.0,28,38997.0,4,2,2,8
859196,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
859218,3,Dormant Members,0.0,22,30912.0,5,2,2,9
859258,3,Dormant Members,1.0,18,28695.0,5,2,2,9
859343,0,At Risk Premium,16.0,17,26234.0,4,2,2,8
859508,3,Dormant Members,5.0,13,21357.0,4,5,2,11
859516,1,Frequent Redeemers,1.0,35,59021.0,5,4,3,12
859549,1,Frequent Redeemers,1.0,33,55622.0,5,4,3,12
859553,3,Dormant Members,1.0,24,30064.0,5,2,2,9
859730,4,Seasonal Travelers,1.0,47,68720.0,5,1,1,7
859821,4,Seasonal Travelers,0.0,40,71335.0,5,3,1,9
859871,2,High Value Loyalists,0.0,12,16693.0,5,5,5,15
859957,1,Frequent Redeemers,1.0,41,56698.0,5,3,3,11
859972,1,Frequent Redeemers,2.0,36,44474.0,4,4,4,12
860017,4,Seasonal Travelers,1.0,44,63750.0,5,1,3,9
860032,3,Dormant Members,0.0,16,25164.0,5,2,2,9
860099,3,Dormant Members,0.0,20,27977.0,5,2,2,9
860172,1,Frequent Redeemers,0.0,35,58383.0,5,4,3,12
860206,3,Dormant Members,1.0,20,29156.0,5,2,2,9
860528,2,High Value Loyalists,0.0,2,2074.0,5,5,5,15
860553,2,High Value Loyalists,0.0,0,0.0,5,5,5,15
860602,4,Seasonal Travelers,0.0,57,103565.0,5,1,1,7
860657,1,Frequent Redeemers,0.0,28,48757.0,5,2,4,11
860684,4,Seasonal Travelers,0.0,50,79752.0,5,1,1,7
860724,4,Seasonal Travelers,0.0,40,64839.0,5,3,1,9
860809,4,Seasonal Travelers,0.0,49,71706.0,5,1,1,7
860848,1,Frequent Redeemers,1.0,32,49831.0,5,4,4,13
860980,1,Frequent Redeemers,0.0,32,45769.0,5,4,4,13
861058,1,Frequent Redeemers,1.0,35,67750.0,5,4,1,10
861079,3,Dormant Members,1.0,18,25105.0,5,2,2,9
861095,1,Frequent Redeemers,3.0,39,59160.0,4,3,3,10
861104,1,Frequent Redeemers,0.0,39,61723.0,5,3,3,11
861156,1,Frequent Redeemers,2.0,40,41364.0,4,3,2,9
861162,1,Frequent Redeemers,0.0,44,51953.0,5,1,4,10
861191,1,Frequent Redeemers,0.0,36,54983.0,5,4,3,12
861330,3,Dormant Members,0.0,24,33335.0,5,2,2,9
861336,4,Seasonal Travelers,0.0,41,71981.0,5,3,1,9
861415,4,Seasonal Travelers,1.0,46,65290.0,5,1,1,7
861470,3,Dormant Members,2.0,24,41047.0,4,2,2,8
861480,2,High Value Loyalists,0.0,6,7083.0,5,5,5,15
861558,1,Frequent Redeemers,0.0,36,42033.0,5,4,2,11
861629,2,High Value Loyalists,0.0,7,5945.0,5,5,5,15
861669,3,Dormant Members,2.0,30,39020.0,4,4,2,10
861675,3,Dormant Members,0.0,24,39654.0,5,2,2,9
861696,1,Frequent Redeemers,1.0,29,49279.0,5,2,4,11
